16.06.2024 11:32:04.311 [main] DEBUG  o.h.HQL_FUNCTIONS - String collate(STRING string as COLLATION collation)
16.06.2024 11:32:04.311 [main] DEBUG  o.h.HQL_FUNCTIONS - (STRING string0[, STRING string1[, ...]])
16.06.2024 11:32:04.311 [main] DEBUG  o.h.HQL_FUNCTIONS - Double corr(NUMERIC arg0, NUMERIC arg1)
16.06.2024 11:32:04.311 [main] DEBUG  o.h.HQL_FUNCTIONS - Double cos(NUMERIC arg)
16.06.2024 11:32:04.311 [main] DEBUG  o.h.HQL_FUNCTIONS - Double cosh(NUMERIC arg)
16.06.2024 11:32:04.311 [main] DEBUG  o.h.HQL_FUNCTIONS - Double cot(NUMERIC arg)
16.06.2024 11:32:04.311 [main] DEBUG  o.h.HQL_FUNCTIONS - Long count([distinct ]{arg|*})
16.06.2024 11:32:04.311 [main] DEBUG  o.h.HQL_FUNCTIONS - Double covar_pop(NUMERIC arg0, NUMERIC arg1)
16.06.2024 11:32:04.311 [main] DEBUG  o.h.HQL_FUNCTIONS - Double covar_samp(NUMERIC arg0, NUMERIC arg1)
16.06.2024 11:32:04.311 [main] DEBUG  o.h.HQL_FUNCTIONS - Double cume_dist([arg0[, ...]])
16.06.2024 11:32:04.311 [main] DEBUG  o.h.HQL_FUNCTIONS - Date current date
16.06.2024 11:32:04.311 [main] DEBUG  o.h.HQL_FUNCTIONS - Time current time
16.06.2024 11:32:04.311 [main] DEBUG  o.h.HQL_FUNCTIONS - Timestamp current timestamp
16.06.2024 11:32:04.311 [main] DEBUG  o.h.HQL_FUNCTIONS - Date current_date
16.06.2024 11:32:04.311 [main] DEBUG  o.h.HQL_FUNCTIONS - Instant current_instant
16.06.2024 11:32:04.311 [main] DEBUG  o.h.HQL_FUNCTIONS - Time current_time
16.06.2024 11:32:04.311 [main] DEBUG  o.h.HQL_FUNCTIONS - Timestamp current_timestamp
16.06.2024 11:32:04.311 [main] DEBUG  o.h.HQL_FUNCTIONS - date_trunc(STRING field, TEMPORAL datetime)
16.06.2024 11:32:04.311 [main] DEBUG  o.h.HQL_FUNCTIONS - dateadd(TEMPORAL_UNIT field, INTEGER magnitude, TEMPORAL datetime)
16.06.2024 11:32:04.312 [main] DEBUG  o.h.HQL_FUNCTIONS - basicType@14(java.lang.Long,-5)|basicType@18(java.lang.Double,8) datediff(TEMPORAL_UNIT field, TEMPORAL start, TEMPORAL end)
16.06.2024 11:32:04.312 [main] DEBUG  o.h.HQL_FUNCTIONS - Double degrees(NUMERIC arg)
16.06.2024 11:32:04.312 [main] DEBUG  o.h.HQL_FUNCTIONS - Long dense_rank([arg0[, ...]])
16.06.2024 11:32:04.312 [main] DEBUG  o.h.HQL_FUNCTIONS - Boolean every(BOOLEAN predicate)
16.06.2024 11:32:04.312 [main] DEBUG  o.h.HQL_FUNCTIONS - Double exp(NUMERIC arg)
16.06.2024 11:32:04.312 [main] DEBUG  o.h.HQL_FUNCTIONS - extract(TEMPORAL_UNIT field from TEMPORAL arg)
16.06.2024 11:32:04.312 [main] DEBUG  o.h.HQL_FUNCTIONS - first_valueANY value
16.06.2024 11:32:04.312 [main] DEBUG  o.h.HQL_FUNCTIONS - floor(NUMERIC arg)
16.06.2024 11:32:04.312 [main] DEBUG  o.h.HQL_FUNCTIONS - String format(TEMPORAL datetime as STRING pattern)
16.06.2024 11:32:04.312 [main] DEBUG  o.h.HQL_FUNCTIONS - greatest(COMPARABLE arg0, COMPARABLE arg1[, arg2[, ...]])
16.06.2024 11:32:04.312 [main] DEBUG  o.h.HQL_FUNCTIONS - ifnull(arg0, arg1)
16.06.2024 11:32:04.312 [main] DEBUG  o.h.HQL_FUNCTIONS - String initcap(arg)
16.06.2024 11:32:04.312 [main] DEBUG  o.h.HQL_FUNCTIONS - String insert(STRING string, INTEGER start, INTEGER length, STRING replacement)
16.06.2024 11:32:04.312 [main] DEBUG  o.h.HQL_FUNCTIONS - Instant instant
16.06.2024 11:32:04.312 [main] DEBUG  o.h.HQL_FUNCTIONS - lagANY value[, INTEGER offset[, ANY default]]
16.06.2024 11:32:04.312 [main] DEBUG  o.h.HQL_FUNCTIONS - last_valueANY value
16.06.2024 11:32:04.312 [main] DEBUG  o.h.HQL_FUNCTIONS - leadANY value[, INTEGER offset[, ANY default]]
16.06.2024 11:32:04.312 [main] DEBUG  o.h.HQL_FUNCTIONS - least(COMPARABLE arg0, COMPARABLE arg1[, arg2[, ...]])
16.06.2024 11:32:04.312 [main] DEBUG  o.h.HQL_FUNCTIONS - String left(STRING string, INTEGER length)
16.06.2024 11:32:04.312 [main] DEBUG  o.h.HQL_FUNCTIONS - Integer length(STRING_OR_CLOB arg)
16.06.2024 11:32:04.312 [main] DEBUG  o.h.HQL_FUNCTIONS - String listagg(STRING arg0, STRING arg1)
16.06.2024 11:32:04.312 [main] DEBUG  o.h.HQL_FUNCTIONS - Double ln(NUMERIC arg)
16.06.2024 11:32:04.312 [main] DEBUG  o.h.HQL_FUNCTIONS - LocalDate local date
16.06.2024 11:32:04.312 [main] DEBUG  o.h.HQL_FUNCTIONS - LocalDateTime local datetime
16.06.2024 11:32:04.312 [main] DEBUG  o.h.HQL_FUNCTIONS - LocalTime local time
16.06.2024 11:32:04.312 [main] DEBUG  o.h.HQL_FUNCTIONS - LocalDate local_date
16.06.2024 11:32:04.312 [main] DEBUG  o.h.HQL_FUNCTIONS - LocalDateTime local_datetime
16.06.2024 11:32:04.312 [main] DEBUG  o.h.HQL_FUNCTIONS - LocalTime local_time
16.06.2024 11:32:04.312 [main] DEBUG  o.h.HQL_FUNCTIONS - Time localtime
16.06.2024 11:32:04.312 [main] DEBUG  o.h.HQL_FUNCTIONS - Timestamp localtimestamp
16.06.2024 11:32:04.312 [main] DEBUG  o.h.HQL_FUNCTIONS - Integer locate(STRING pattern, STRING string[, INTEGER start])
16.06.2024 11:32:04.312 [main] DEBUG  o.h.HQL_FUNCTIONS - Double log(NUMERIC arg0[, NUMERIC arg1])
16.06.2024 11:32:04.312 [main] DEBUG  o.h.HQL_FUNCTIONS - Double log10(NUMERIC arg)
16.06.2024 11:32:04.312 [main] DEBUG  o.h.HQL_FUNCTIONS - String lower(STRING string)
16.06.2024 11:32:04.312 [main] DEBUG  o.h.HQL_FUNCTIONS - String lpad(STRING string, INTEGER length[, STRING padding])
16.06.2024 11:32:04.312 [main] DEBUG  o.h.HQL_FUNCTIONS - String ltrim(STRING string[, STRING characters])
16.06.2024 11:32:04.312 [main] DEBUG  o.h.HQL_FUNCTIONS - Date make_date(INTEGER arg0, INTEGER arg1, INTEGER arg2)
16.06.2024 11:32:04.312 [main] DEBUG  o.h.HQL_FUNCTIONS - Time make_time(INTEGER arg0, INTEGER arg1, INTEGER arg2)
16.06.2024 11:32:04.312 [main] DEBUG  o.h.HQL_FUNCTIONS - Timestamp make_timestamp(INTEGER arg0, INTEGER arg1, INTEGER arg2, INTEGER arg3, INTEGER arg4, INTEGER arg5)
16.06.2024 11:32:04.312 [main] DEBUG  o.h.HQL_FUNCTIONS - Timestamp make_timestamptz(INTEGER arg0, INTEGER arg1, INTEGER arg2, INTEGER arg3, INTEGER arg4, INTEGER arg5[, INTEGER arg6])
16.06.2024 11:32:04.312 [main] DEBUG  o.h.HQL_FUNCTIONS - max(COMPARABLE arg)
16.06.2024 11:32:04.312 [main] DEBUG  o.h.HQL_FUNCTIONS - String md5(arg)
16.06.2024 11:32:04.312 [main] DEBUG  o.h.HQL_FUNCTIONS - Double median(NUMERIC arg)
16.06.2024 11:32:04.312 [main] DEBUG  o.h.HQL_FUNCTIONS - min(COMPARABLE arg)
16.06.2024 11:32:04.312 [main] DEBUG  o.h.HQL_FUNCTIONS - Integer mod(INTEGER arg0, INTEGER arg1)
16.06.2024 11:32:04.312 [main] DEBUG  o.h.HQL_FUNCTIONS - mode()
16.06.2024 11:32:04.312 [main] DEBUG  o.h.HQL_FUNCTIONS - nth_valueANY value, INTEGER nth
16.06.2024 11:32:04.312 [main] DEBUG  o.h.HQL_FUNCTIONS - nullif(arg0, arg1)
16.06.2024 11:32:04.312 [main] DEBUG  o.h.HQL_FUNCTIONS - Integer octet_length(STRING_OR_CLOB arg)
16.06.2024 11:32:04.312 [main] DEBUG  o.h.HQL_FUNCTIONS - OffsetDateTime offset datetime
16.06.2024 11:32:04.312 [main] DEBUG  o.h.HQL_FUNCTIONS - OffsetDateTime offset_datetime
16.06.2024 11:32:04.312 [main] DEBUG  o.h.HQL_FUNCTIONS - String overlay(string placing replacement from start[ for length])
16.06.2024 11:32:04.312 [main] DEBUG  o.h.HQL_FUNCTIONS - String pad(STRING string with INTEGER length {leading|trailing}[ STRING character])
16.06.2024 11:32:04.312 [main] DEBUG  o.h.HQL_FUNCTIONS - Double percent_rank([arg0[, ...]])
16.06.2024 11:32:04.312 [main] DEBUG  o.h.HQL_FUNCTIONS - percentile_cont(NUMERIC arg)
16.06.2024 11:32:04.312 [main] DEBUG  o.h.HQL_FUNCTIONS - percentile_disc(NUMERIC arg)
16.06.2024 11:32:04.312 [main] DEBUG  o.h.HQL_FUNCTIONS - Double pi
16.06.2024 11:32:04.312 [main] DEBUG  o.h.HQL_FUNCTIONS - Integer position(STRING pattern in STRING string)
16.06.2024 11:32:04.312 [main] DEBUG  o.h.HQL_FUNCTIONS - Double power(NUMERIC arg0, NUMERIC arg1)
16.06.2024 11:32:04.312 [main] DEBUG  o.h.HQL_FUNCTIONS - Double radians(NUMERIC arg)
16.06.2024 11:32:04.313 [main] DEBUG  o.h.HQL_FUNCTIONS - Long rank([arg0[, ...]])
16.06.2024 11:32:04.313 [main] DEBUG  o.h.HQL_FUNCTIONS - Double regr_avgx(NUMERIC arg0, NUMERIC arg1)
16.06.2024 11:32:04.313 [main] DEBUG  o.h.HQL_FUNCTIONS - Double regr_avgy(NUMERIC arg0, NUMERIC arg1)
16.06.2024 11:32:04.313 [main] DEBUG  o.h.HQL_FUNCTIONS - Double regr_count(NUMERIC arg0, NUMERIC arg1)
16.06.2024 11:32:04.313 [main] DEBUG  o.h.HQL_FUNCTIONS - Double regr_intercept(NUMERIC arg0, NUMERIC arg1)
16.06.2024 11:32:04.313 [main] DEBUG  o.h.HQL_FUNCTIONS - Double regr_r2(NUMERIC arg0, NUMERIC arg1)
16.06.2024 11:32:04.313 [main] DEBUG  o.h.HQL_FUNCTIONS - Double regr_slope(NUMERIC arg0, NUMERIC arg1)
16.06.2024 11:32:04.313 [main] DEBUG  o.h.HQL_FUNCTIONS - Double regr_sxx(NUMERIC arg0, NUMERIC arg1)
16.06.2024 11:32:04.313 [main] DEBUG  o.h.HQL_FUNCTIONS - Double regr_sxy(NUMERIC arg0, NUMERIC arg1)
16.06.2024 11:32:04.313 [main] DEBUG  o.h.HQL_FUNCTIONS - Double regr_syy(NUMERIC arg0, NUMERIC arg1)
16.06.2024 11:32:04.313 [main] DEBUG  o.h.HQL_FUNCTIONS - String repeat(STRING string, INTEGER times)
16.06.2024 11:32:04.313 [main] DEBUG  o.h.HQL_FUNCTIONS - String replace(STRING string, STRING pattern, STRING replacement)
16.06.2024 11:32:04.313 [main] DEBUG  o.h.HQL_FUNCTIONS - String right(STRING string, INTEGER length)
16.06.2024 11:32:04.313 [main] DEBUG  o.h.HQL_FUNCTIONS - round(NUMERIC number[, INTEGER places])
16.06.2024 11:32:04.313 [main] DEBUG  o.h.HQL_FUNCTIONS - Long row_number()
16.06.2024 11:32:04.313 [main] DEBUG  o.h.HQL_FUNCTIONS - String rpad(STRING string, INTEGER length[, STRING padding])
16.06.2024 11:32:04.313 [main] DEBUG  o.h.HQL_FUNCTIONS - String rtrim(STRING string[, STRING characters])
16.06.2024 11:32:04.313 [main] DEBUG  o.h.HQL_FUNCTIONS - Integer sign(NUMERIC arg)
16.06.2024 11:32:04.313 [main] DEBUG  o.h.HQL_FUNCTIONS - Double sin(NUMERIC arg)
16.06.2024 11:32:04.313 [main] DEBUG  o.h.HQL_FUNCTIONS - Double sinh(NUMERIC arg)
16.06.2024 11:32:04.313 [main] DEBUG  o.h.HQL_FUNCTIONS - String soundex(arg)
16.06.2024 11:32:04.313 [main] DEBUG  o.h.HQL_FUNCTIONS - Object sql
16.06.2024 11:32:04.313 [main] DEBUG  o.h.HQL_FUNCTIONS - Double sqrt(NUMERIC arg)
16.06.2024 11:32:04.313 [main] DEBUG  o.h.HQL_FUNCTIONS - Double stddev(NUMERIC arg)
16.06.2024 11:32:04.313 [main] DEBUG  o.h.HQL_FUNCTIONS - Double stddev_pop(NUMERIC arg)
16.06.2024 11:32:04.313 [main] DEBUG  o.h.HQL_FUNCTIONS - Double stddev_samp(NUMERIC arg)
16.06.2024 11:32:04.313 [main] DEBUG  o.h.HQL_FUNCTIONS - String str(arg)
16.06.2024 11:32:04.313 [main] DEBUG  o.h.HQL_FUNCTIONS - String substr(STRING string, INTEGER start[, INTEGER length])
16.06.2024 11:32:04.313 [main] DEBUG  o.h.HQL_FUNCTIONS - String substring(STRING string{ from|,} INTEGER start[{ for|,} INTEGER length])
16.06.2024 11:32:04.313 [main] DEBUG  o.h.HQL_FUNCTIONS - sum(arg)
16.06.2024 11:32:04.313 [main] DEBUG  o.h.HQL_FUNCTIONS - Double tan(NUMERIC arg)
16.06.2024 11:32:04.313 [main] DEBUG  o.h.HQL_FUNCTIONS - Double tanh(NUMERIC arg)
16.06.2024 11:32:04.313 [main] DEBUG  o.h.HQL_FUNCTIONS - timestampadd(TEMPORAL_UNIT field, INTEGER magnitude, TEMPORAL datetime)
16.06.2024 11:32:04.313 [main] DEBUG  o.h.HQL_FUNCTIONS - basicType@14(java.lang.Long,-5)|basicType@18(java.lang.Double,8) timestampdiff(TEMPORAL_UNIT field, TEMPORAL start, TEMPORAL end)
16.06.2024 11:32:04.313 [main] DEBUG  o.h.HQL_FUNCTIONS - String to_char(ANY arg0[, STRING arg1, STRING arg2])
16.06.2024 11:32:04.313 [main] DEBUG  o.h.HQL_FUNCTIONS - Date to_date(STRING arg0[, STRING arg1, STRING arg2])
16.06.2024 11:32:04.313 [main] DEBUG  o.h.HQL_FUNCTIONS - Double to_number(STRING arg0[, STRING arg1, STRING arg2])
16.06.2024 11:32:04.313 [main] DEBUG  o.h.HQL_FUNCTIONS - Timestamp to_timestamp(STRING arg0[, STRING arg1, STRING arg2])
16.06.2024 11:32:04.313 [main] DEBUG  o.h.HQL_FUNCTIONS - String translate(STRING arg0, STRING arg1, STRING arg2)
16.06.2024 11:32:04.313 [main] DEBUG  o.h.HQL_FUNCTIONS - String trim([[{leading|trailing|both} ][STRING arg0 ]from] STRING arg1)
16.06.2024 11:32:04.313 [main] DEBUG  o.h.HQL_FUNCTIONS - trunc( ... )
16.06.2024 11:32:04.313 [main] DEBUG  o.h.HQL_FUNCTIONS - truncate( ... )
16.06.2024 11:32:04.313 [main] DEBUG  o.h.HQL_FUNCTIONS - String upper(STRING string)
16.06.2024 11:32:04.313 [main] DEBUG  o.h.HQL_FUNCTIONS - Double var_pop(NUMERIC arg)
16.06.2024 11:32:04.313 [main] DEBUG  o.h.HQL_FUNCTIONS - Double var_samp(NUMERIC arg)
16.06.2024 11:32:04.313 [main] DEBUG  o.h.HQL_FUNCTIONS - Double variance(NUMERIC arg)
16.06.2024 11:32:04.317 [main] DEBUG  o.h.o.q.plan.cache - Starting QueryPlanCache(2048)
16.06.2024 11:32:04.367 [main] DEBUG  o.h.s.i.SessionFactoryServiceRegistryImpl - EventListenerRegistry access via ServiceRegistry is deprecated.  Use `sessionFactory.getEventEngine().getListenerRegistry()` instead
16.06.2024 11:32:04.367 [main] DEBUG  o.h.e.i.EntityCopyObserverFactoryInitiator - Configured EntityCopyObserver strategy: disallow
16.06.2024 11:32:04.419 [main] DEBUG  o.h.b.i.ClassLoaderAccessImpl - Not known whether passed class name [com.ekimtsovss.transferMoney.entity.Account] is safe
16.06.2024 11:32:04.419 [main] DEBUG  o.h.b.i.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.ekimtsovss.transferMoney.entity.Account
16.06.2024 11:32:04.442 [main] DEBUG  o.h.b.i.b.BytecodeProviderImpl - HHH000513: Unable to create the ReflectionOptimizer for [com.ekimtsovss.transferMoney.entity.Account]: private accessor [amount]
16.06.2024 11:32:04.470 [main] DEBUG  o.h.o.m.m.creation - Starting post-init callbacks
16.06.2024 11:32:04.471 [main] DEBUG  o.h.o.m.m.creation - Starting PostInitCallbackEntry : Entity(com.ekimtsovss.transferMoney.entity.Account) `staticFetchableList` generator
16.06.2024 11:32:04.507 [main] DEBUG  o.h.p.e.AbstractEntityPersister - Static SQL for entity: com.ekimtsovss.transferMoney.entity.Account
16.06.2024 11:32:04.507 [main] DEBUG  o.h.p.e.AbstractEntityPersister -  Version select: select iduser from account where iduser=?
16.06.2024 11:32:04.507 [main] DEBUG  o.h.p.e.AbstractEntityPersister -  Insert (0): insert into account (amount,iduser) values (?,?)
16.06.2024 11:32:04.507 [main] DEBUG  o.h.p.e.AbstractEntityPersister -  Update (0): update account set amount=? where iduser=?
16.06.2024 11:32:04.507 [main] DEBUG  o.h.p.e.AbstractEntityPersister -  Delete (0): delete from account where iduser=?
16.06.2024 11:32:04.515 [main] DEBUG  o.h.o.sql.ast.create - Created new SQL alias : a1_0
16.06.2024 11:32:04.517 [main] DEBUG  o.h.o.sql.ast.create - Registration of TableGroup [StandardTableGroup(com.ekimtsovss.transferMoney.entity.Account)] with identifierForTableGroup [com.ekimtsovss.transferMoney.entity.Account] for NavigablePath [com.ekimtsovss.transferMoney.entity.Account] 
16.06.2024 11:32:04.526 [main] DEBUG  o.h.o.r.graph.AST - DomainResult Graph:
 \-EntityResultImpl [com.ekimtsovss.transferMoney.entity.Account]
 |  \-BasicFetch [com.ekimtsovss.transferMoney.entity.Account.amount]

16.06.2024 11:32:04.527 [main] DEBUG  o.h.orm.sql.ast.tree - SQL AST Tree:
    SelectStatement {
      FromClause {
        StandardTableGroup (a1 : com.ekimtsovss.transferMoney.entity.Account) {
          primaryTableReference : account as a1_0
        }
      }
    }

16.06.2024 11:32:04.550 [main] INFO   o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
16.06.2024 11:32:04.550 [main] DEBUG  o.h.t.s.TypeConfiguration$Scope - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@2211e731] to SessionFactoryImplementor [org.hibernate.internal.SessionFactoryImpl@396c1228]
16.06.2024 11:32:04.551 [main] DEBUG  o.h.q.n.NamedObjectRepository - Checking 0 named HQL queries
16.06.2024 11:32:04.551 [main] DEBUG  o.h.q.n.NamedObjectRepository - Checking 0 named SQL queries
16.06.2024 11:32:04.551 [main] DEBUG  o.h.t.s.s.SchemaManagementToolCoordinator - No schema actions specified for contributor `orm`; doing nothing
16.06.2024 11:32:04.551 [main] DEBUG  o.h.t.s.s.SchemaManagementToolCoordinator - No actions found; doing nothing
16.06.2024 11:32:04.552 [main] DEBUG  o.h.i.SessionFactoryRegistry - Initializing SessionFactoryRegistry : org.hibernate.internal.SessionFactoryRegistry@30b97fcf
16.06.2024 11:32:04.552 [main] DEBUG  o.h.i.SessionFactoryRegistry - Registering SessionFactory: a91948c0-44e6-4e88-afca-d5ec750a5c44 (<unnamed>)
16.06.2024 11:32:04.552 [main] DEBUG  o.h.i.SessionFactoryRegistry - Not binding SessionFactory to JNDI, no JNDI name configured
16.06.2024 11:32:04.552 [main] DEBUG  o.h.i.SessionFactoryImpl - Instantiated SessionFactory
16.06.2024 11:32:04.552 [main] INFO   o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
16.06.2024 11:32:04.555 [main] DEBUG  o.s.b.f.s.DefaultListableBeanFactory - Creating shared instance of singleton bean 'transferMoneyApplication'
16.06.2024 11:32:04.557 [main] DEBUG  o.s.b.f.s.DefaultListableBeanFactory - Creating shared instance of singleton bean 'controller'
16.06.2024 11:32:04.560 [main] DEBUG  o.s.b.f.s.DefaultListableBeanFactory - Creating shared instance of singleton bean 'serviceImpl'
16.06.2024 11:32:04.561 [main] DEBUG  o.s.b.f.s.DefaultListableBeanFactory - Creating shared instance of singleton bean 'repository'
16.06.2024 11:32:04.566 [main] DEBUG  o.s.b.f.s.DefaultListableBeanFactory - Creating shared instance of singleton bean 'jpa.named-queries#0'
16.06.2024 11:32:04.569 [main] DEBUG  o.s.b.f.s.DefaultListableBeanFactory - Creating shared instance of singleton bean 'jpa.Repository.fragments#0'
16.06.2024 11:32:04.572 [main] DEBUG  o.s.b.f.s.DefaultListableBeanFactory - Creating shared instance of singleton bean 'jpaSharedEM_entityManagerFactory'
16.06.2024 11:32:04.600 [main] DEBUG  o.s.b.f.s.DefaultListableBeanFactory - Creating shared instance of singleton bean 'jpaMappingContext'
16.06.2024 11:32:04.601 [main] DEBUG  o.s.d.j.r.c.JpaMetamodelMappingContextFactoryBean - Initializing JpaMetamodelMappingContext…
16.06.2024 11:32:04.612 [main] DEBUG  o.s.d.j.r.c.JpaMetamodelMappingContextFactoryBean - Finished initializing JpaMetamodelMappingContext
16.06.2024 11:32:04.633 [main] DEBUG  o.s.o.j.SharedEntityManagerCreator$SharedEntityManagerInvocationHandler - Creating new EntityManager for shared EntityManager invocation
16.06.2024 11:32:04.657 [main] DEBUG  o.h.s.i.StatisticsInitiator - Statistics initialized [enabled=false]
16.06.2024 11:32:04.662 [main] DEBUG  o.s.o.j.SharedEntityManagerCreator$SharedEntityManagerInvocationHandler - Creating new EntityManager for shared EntityManager invocation
16.06.2024 11:32:04.697 [main] DEBUG  o.s.d.r.c.s.RepositoryFactorySupport - Initializing repository instance for com.ekimtsovss.transferMoney.dao.Repository…
16.06.2024 11:32:04.715 [main] DEBUG  o.s.o.j.SharedEntityManagerCreator$SharedEntityManagerInvocationHandler - Creating new EntityManager for shared EntityManager invocation
16.06.2024 11:32:04.738 [main] DEBUG  o.s.d.r.c.s.RepositoryFactorySupport - Finished creation of repository instance for com.ekimtsovss.transferMoney.dao.Repository.
16.06.2024 11:32:04.742 [main] DEBUG  o.s.b.f.s.DefaultListableBeanFactory - Autowiring by type from bean name 'serviceImpl' via constructor to bean named 'repository'
16.06.2024 11:32:04.763 [main] DEBUG  o.s.b.f.s.DefaultListableBeanFactory - Creating shared instance of singleton bean 'controller2'
16.06.2024 11:32:04.764 [main] DEBUG  o.s.b.f.s.DefaultListableBeanFactory - Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.context.PropertyPlaceholderAutoConfiguration'
16.06.2024 11:32:04.765 [main] DEBUG  o.s.b.f.s.DefaultListableBeanFactory - Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.ssl.SslAutoConfiguration'
16.06.2024 11:32:04.765 [main] DEBUG  o.s.b.f.s.DefaultListableBeanFactory - Creating shared instance of singleton bean 'sslPropertiesSslBundleRegistrar'
16.06.2024 11:32:04.765 [main] DEBUG  o.s.b.f.s.DefaultListableBeanFactory - Creating shared instance of singleton bean 'spring.ssl-org.springframework.boot.autoconfigure.ssl.SslProperties'
16.06.2024 11:32:04.766 [main] DEBUG  o.s.b.f.s.DefaultListableBeanFactory - Autowiring by type from bean name 'sslPropertiesSslBundleRegistrar' via factory method to bean named 'spring.ssl-org.springframework.boot.autoconfigure.ssl.SslProperties'
16.06.2024 11:32:04.767 [main] DEBUG  o.s.b.f.s.DefaultListableBeanFactory - Creating shared instance of singleton bean 'sslBundleRegistry'
16.06.2024 11:32:04.768 [main] DEBUG  o.s.b.f.s.DefaultListableBeanFactory - Autowiring by type from bean name 'sslBundleRegistry' via factory method to bean named 'sslPropertiesSslBundleRegistrar'
16.06.2024 11:32:04.770 [main] DEBUG  o.s.b.f.s.DefaultListableBeanFactory - Creating shared instance of singleton bean 'org.springframework.boot.context.properties.EnableConfigurationPropertiesRegistrar.methodValidationExcludeFilter'
16.06.2024 11:32:04.771 [main] DEBUG  o.s.b.f.s.DefaultListableBeanFactory - Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.websocket.servlet.WebSocketServletAutoConfiguration$TomcatWebSocketConfiguration'
16.06.2024 11:32:04.771 [main] DEBUG  o.s.b.f.s.DefaultListableBeanFactory - Creating shared instance of singleton bean 'websocketServletWebServerCustomizer'
16.06.2024 11:32:04.773 [main] DEBUG  o.s.b.f.s.DefaultListableBeanFactory - Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.websocket.servlet.WebSocketServletAutoConfiguration'
16.06.2024 11:32:04.774 [main] DEBUG  o.s.b.f.s.DefaultListableBeanFactory - Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.ServletWebServerFactoryConfiguration$EmbeddedTomcat'
16.06.2024 11:32:04.774 [main] DEBUG  o.s.b.f.s.DefaultListableBeanFactory - Creating shared instance of singleton bean 'tomcatServletWebServerFactory'
